
---------- Begin Simulation Statistics ----------
simSeconds                                   0.247463                       # Number of seconds simulated (Second)
simTicks                                 247463493795                       # Number of ticks simulated (Tick)
finalTick                                247463493795                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   5907.24                       # Real time elapsed on the host (Second)
hostTickRate                                 41891579                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     760220                       # Number of bytes of host memory used (Byte)
simInsts                                   1150780887                       # Number of instructions simulated (Count)
simOps                                     1773383562                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   194809                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     300205                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                       607569152                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                     1116171560                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   33852                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                    1103595544                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                 95863                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined            44270459                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         75697982                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              11985                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          607230327                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.817425                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.416450                       # Number of insts issued each cycle (Count)
system.l3.tags.avgOccs::cpu0.data            0.567294                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu1.inst            0.000173                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu1.data            0.303873                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::total                0.957375                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.occupanciesTaskId::1024          98304                       # Occupied blocks per task id (Count)
system.l3.tags.ageTaskId_1024::0                  206                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::1                 1621                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::2                 2666                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::3                 4088                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::4                89723                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ratioOccsTaskId::1024                1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l3.tags.tagAccesses                  120417348                       # Number of tag accesses (Count)
system.l3.tags.dataAccesses                 120417348                       # Number of data accesses (Count)
system.l3.tags.indexing_policy.tagAccessHist::samples     11673573                       # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::mean  2029.830180                       # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::gmean            0                       # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::stdev  1186.296248                       # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::0-63       190010      1.63%      1.63% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::64-127       185151      1.59%      3.21% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::128-191       190742      1.63%      4.85% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::192-255       187221      1.60%      6.45% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::256-319       191320      1.64%      8.09% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::320-383       187892      1.61%      9.70% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::384-447       188726      1.62%     11.32% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::448-511       184985      1.58%     12.90% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::512-575       187276      1.60%     14.51% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::576-639       186142      1.59%     16.10% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::640-703       188302      1.61%     17.71% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::704-767       183070      1.57%     19.28% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::768-831       185607      1.59%     20.87% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::832-895       182440      1.56%     22.43% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::896-959       186912      1.60%     24.04% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::960-1023       182464      1.56%     25.60% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1024-1087       186590      1.60%     27.20% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1088-1151       184303      1.58%     28.78% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1152-1215       184607      1.58%     30.36% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1216-1279       180927      1.55%     31.91% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1280-1343       184274      1.58%     33.49% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1344-1407       181815      1.56%     35.04% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1408-1471       182934      1.57%     36.61% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1472-1535       177584      1.52%     38.13% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1536-1599       182008      1.56%     39.69% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1600-1663       194961      1.67%     41.36% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1664-1727       183540      1.57%     42.93% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1728-1791       193964      1.66%     44.59% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1792-1855       178013      1.52%     46.12% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1856-1919       177030      1.52%     47.64% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1920-1983       179232      1.54%     49.17% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1984-2047       179678      1.54%     50.71% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2048-2111       179540      1.54%     52.25% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2112-2175       180369      1.55%     53.79% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2176-2239       180553      1.55%     55.34% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2240-2303       179986      1.54%     56.88% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2304-2367       179361      1.54%     58.42% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2368-2431       180798      1.55%     59.97% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2432-2495       179918      1.54%     61.51% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2496-2559       178093      1.53%     63.03% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2560-2623       177325      1.52%     64.55% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2624-2687       180368      1.55%     66.10% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2688-2751       179036      1.53%     67.63% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2752-2815       179837      1.54%     69.17% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2816-2879       180291      1.54%     70.72% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2880-2943       182277      1.56%     72.28% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2944-3007       180573      1.55%     73.83% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3008-3071       180200      1.54%     75.37% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3072-3135       180686      1.55%     76.92% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3136-3199       179832      1.54%     78.46% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3200-3263       178413      1.53%     79.99% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3264-3327       175904      1.51%     81.49% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3328-3391       177923      1.52%     83.02% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3392-3455       177294      1.52%     84.54% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3456-3519       179800      1.54%     86.08% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3520-3583       177156      1.52%     87.59% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3584-3647       181790      1.56%     89.15% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3648-3711       175670      1.50%     90.66% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3712-3775       179625      1.54%     92.19% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3776-3839       176443      1.51%     93.71% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3840-3903       183806      1.57%     95.28% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3904-3967       179881      1.54%     96.82% # Histogram of set associative cache access per tag (Count)
