
---------- Begin Simulation Statistics ----------
simSeconds                                   0.067099                       # Number of seconds simulated (Second)
simTicks                                  67099398102                       # Number of ticks simulated (Tick)
finalTick                                 67099398102                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1963.17                       # Real time elapsed on the host (Second)
hostTickRate                                 34179183                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     748060                       # Number of bytes of host memory used (Byte)
simInsts                                    254019501                       # Number of instructions simulated (Count)
simOps                                      437757410                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   129393                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     222985                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                       201262756                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                      219273738                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                    1727                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                     219188465                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                   244                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined              388721                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined           311457                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                908                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          201112122                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.089882                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.441570                       # Number of insts issued each cycle (Count)
system.l3.tags.indexing_policy.tagAccessHist::1856-1919       101474      1.54%     46.77% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1920-1983       102436      1.56%     48.33% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1984-2047       101721      1.55%     49.87% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2048-2111       101714      1.55%     51.42% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2112-2175       101840      1.55%     52.97% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2176-2239       102109      1.55%     54.52% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2240-2303       102834      1.56%     56.09% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2304-2367       102302      1.56%     57.64% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2368-2431       103155      1.57%     59.21% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2432-2495       102967      1.57%     60.78% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2496-2559       102736      1.56%     62.34% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2560-2623       102386      1.56%     63.90% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2624-2687       103620      1.58%     65.47% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2688-2751       102079      1.55%     67.02% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2752-2815       102711      1.56%     68.59% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2816-2879       101674      1.55%     70.13% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2880-2943       102388      1.56%     71.69% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::2944-3007       102070      1.55%     73.24% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3008-3071       102301      1.56%     74.80% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3072-3135       102610      1.56%     76.36% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3136-3199       103519      1.57%     77.93% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3200-3263       101886      1.55%     79.48% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3264-3327       105257      1.60%     81.08% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3328-3391       104451      1.59%     82.67% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3392-3455       105469      1.60%     84.27% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3456-3519       104293      1.59%     85.86% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3520-3583       104248      1.59%     87.44% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3584-3647       102189      1.55%     89.00% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3648-3711       103557      1.57%     90.57% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3712-3775       102904      1.56%     92.14% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3776-3839       103849      1.58%     93.72% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3840-3903       102799      1.56%     95.28% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3904-3967       103482      1.57%     96.85% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::3968-4031       104138      1.58%     98.44% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::4032-4095       102746      1.56%    100.00% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::total      6575949                       # Histogram of set associative cache access per tag (Count)
system.l3.tags.power_state.pwrStateResidencyTicks::UNDEFINED  67099398102                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrls.avgPriority_writebacks::samples    460303.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrls.avgPriority_cpu0.inst::samples      1056.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrls.avgPriority_cpu0.data::samples    616624.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrls.avgPriority_cpu1.inst::samples       138.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrls.avgPriority_cpu1.data::samples    611517.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrls.priorityMinLatency      0.000000018750                       # per QoS priority minimum request to response latency (Second)
system.mem_ctrls.priorityMaxLatency      0.007494186844                       # per QoS priority maximum request to response latency (Second)
system.mem_ctrls.numReadWriteTurnArounds        28508                       # Number of turnarounds from READ to WRITE (Count)
system.mem_ctrls.numWriteReadTurnArounds        28508                       # Number of turnarounds from WRITE to READ (Count)
system.mem_ctrls.numStayReadState             2723043                       # Number of times bus staying in READ state (Count)
system.mem_ctrls.numStayWriteState             433239                       # Number of times bus staying in WRITE state (Count)
system.mem_ctrls.readReqs                     1229390                       # Number of read requests accepted (Count)
system.mem_ctrls.writeReqs                     460303                       # Number of write requests accepted (Count)
system.mem_ctrls.readBursts                   1229390                       # Number of controller read bursts, including those serviced by the write queue (Count)
system.mem_ctrls.writeBursts                   460303                       # Number of controller write bursts, including those merged in the write queue (Count)
system.mem_ctrls.servicedByWrQ                     55                       # Number of controller read bursts serviced by the write queue (Count)
system.mem_ctrls.mergedWrBursts                     0                       # Number of controller write bursts merged with an existing one (Count)
system.mem_ctrls.neitherReadNorWriteReqs            0                       # Number of requests that are neither read nor write (Count)
system.mem_ctrls.avgRdQLen                       1.82                       # Average read queue length when enqueuing ((Count/Tick))
system.mem_ctrls.avgWrQLen                      18.29                       # Average write queue length when enqueuing ((Count/Tick))
system.mem_ctrls.numRdRetry                         0                       # Number of times read queue was full causing retry (Count)
system.mem_ctrls.numWrRetry                         0                       # Number of times write queue was full causing retry (Count)
system.mem_ctrls.readPktSize::0                     0                       # Read request sizes (log2) (Count)
system.mem_ctrls.readPktSize::1                     0                       # Read request sizes (log2) (Count)
system.mem_ctrls.readPktSize::2                     0                       # Read request sizes (log2) (Count)
system.mem_ctrls.readPktSize::3                     0                       # Read request sizes (log2) (Count)
system.mem_ctrls.readPktSize::4                     0                       # Read request sizes (log2) (Count)
system.mem_ctrls.readPktSize::5                     0                       # Read request sizes (log2) (Count)
system.mem_ctrls.readPktSize::6               1229390                       # Read request sizes (log2) (Count)
system.mem_ctrls.writePktSize::0                    0                       # Write request sizes (log2) (Count)
system.mem_ctrls.writePktSize::1                    0                       # Write request sizes (log2) (Count)
system.mem_ctrls.writePktSize::2                    0                       # Write request sizes (log2) (Count)
system.mem_ctrls.writePktSize::3                    0                       # Write request sizes (log2) (Count)
system.mem_ctrls.writePktSize::4                    0                       # Write request sizes (log2) (Count)
system.mem_ctrls.writePktSize::5                    0                       # Write request sizes (log2) (Count)
system.mem_ctrls.writePktSize::6               460303                       # Write request sizes (log2) (Count)
system.mem_ctrls.rdQLenPdf::0                  568245                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::1                  443014                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::2                  179352                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::3                   38697                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::4                      19                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::5                       7                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::6                       1                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::7                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::8                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::9                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::10                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::11                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::12                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::13                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::14                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::15                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::16                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::17                      0                       # What read queue length does an incoming req see (Count)
