
---------- Begin Simulation Statistics ----------
simSeconds                                   0.067119                       # Number of seconds simulated (Second)
simTicks                                  67118586561                       # Number of ticks simulated (Tick)
finalTick                                 67118586561                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1796.96                       # Real time elapsed on the host (Second)
hostTickRate                                 37351279                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     748064                       # Number of bytes of host memory used (Byte)
simInsts                                    254019508                       # Number of instructions simulated (Count)
simOps                                      437757420                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   141361                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     243610                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                       201318369                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                      219273396                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                    1722                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                     219188062                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                   239                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined              388551                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined           311730                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                912                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          201168124                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.089577                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.441345                       # Number of insts issued each cycle (Count)
system.mem_ctrls.dram.bytesRead::cpu1.inst         8896                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::cpu1.data     39145792                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::total       78679488                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesInstRead::cpu0.inst        67584                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesInstRead::cpu1.inst         8896                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesInstRead::total        76480                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesWritten::writebacks     29461568                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.dram.bytesWritten::total     29461568                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.dram.numReads::cpu0.inst         1056                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numReads::cpu0.data       616519                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numReads::cpu1.inst          139                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numReads::cpu1.data       611653                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numReads::total         1229367                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numWrites::writebacks       460337                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.dram.numWrites::total         460337                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.dram.bwRead::cpu0.inst       1006934                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwRead::cpu0.data     587873166                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwRead::cpu1.inst        132542                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwRead::cpu1.data     583233259                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwRead::total        1172245901                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwInstRead::cpu0.inst      1006934                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwInstRead::cpu1.inst       132542                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwInstRead::total       1139476                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwWrite::writebacks    438947980                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwWrite::total        438947980                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::writebacks    438947980                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::cpu0.inst      1006934                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::cpu0.data    587873166                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::cpu1.inst       132542                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::cpu1.data    583233259                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::total       1611193881                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.readBursts              1229323                       # Number of DRAM read bursts (Count)
system.mem_ctrls.dram.writeBursts              460309                       # Number of DRAM write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::0        76520                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::1        76965                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::2        76891                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::3        77258                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::4        76819                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::5        76984                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::6        76157                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::7        76695                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::8        76781                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::9        76934                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::10        77247                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::11        77021                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::12        76705                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::13        76955                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::14        76610                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::15        76781                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::0        28709                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::1        28838                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::2        29031                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::3        28813                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::4        28739                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::5        28399                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::6        28451                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::7        28283                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::8        28977                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::9        28469                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::10        29205                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::11        29222                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::12        28834                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::13        28550                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::14        28955                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::15        28834                       # Per bank write bursts (Count)
system.mem_ctrls.dram.totQLat             31077301131                       # Total ticks spent queuing (Tick)
system.mem_ctrls.dram.totBusLat            6146615000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrls.dram.totMemAccLat        54127107381                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrls.dram.avgQLat                25280.01                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrls.dram.avgBusLat               5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrls.dram.avgMemAccLat           44030.01                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrls.dram.readRowHits              712664                       # Number of row buffer hits during reads (Count)
system.mem_ctrls.dram.writeRowHits             221482                       # Number of row buffer hits during writes (Count)
